Time,Channel A,Channel B,Channel C,Channel D
0.09000000,0.04361095,0.01596118,0.00903348,0.00503555
0.09100000,0.02957244,0.01596118,0.01104770,0.00604266
0.09200000,0.00399792,0.01495407,0.00903348,0.00604266
0.09300000,0.00650044,0.01596118,0.00802637,0.00552385
0.09400000,0.01754814,0.01895199,0.01705985,0.01007111
0.09500000,0.00549333,0.01394696,0.00851466,0.00805689
0.09600000,0.00650044,0.02093570,0.01004059,0.00402844
0.09700000,0.00549333,0.01394696,0.00903348,0.00854518
0.09800000,0.00500504,0.01495407,0.00750755,0.01007111
0.09900000,0.00500504,0.01745659,0.00802637,0.00552385
0.10000000,0.00500504,0.01644948,0.01004059,0.00552385
0.10100000,0.00900296,0.01644948,0.00903348,0.00604266
0.10200000,0.00601215,0.01446577,0.01202429,0.00552385
0.10300000,0.00250252,0.01644948,0.00802637,0.00552385
0.10400000,0.01904355,0.02343822,0.01806696,0.02365184
0.10500000,0.00399792,0.01693777,0.00851466,0.00805689
0.10600000,0.00549333,0.01446577,0.00903348,0.00753807
0.10700000,0.01101718,0.07632679,0.01052889,0.00753807
0.10800000,0.00399792,0.01495407,0.00802637,0.00604266
0.10900000,0.00299081,0.01495407,0.00802637,0.00503555
0.11000000,0.00900296,0.01992859,0.00952177,0.00604266
0.11100000,0.01150548,0.02441481,0.01403851,0.01107822
0.11200000,0.00601215,0.01843318,0.00750755,0.00753807
0.11300000,0.00650044,0.01446577,0.00802637,0.00402844
0.11400000,0.00399792,0.01644948,0.00701926,0.00552385
0.11500000,0.00601215,0.01843318,0.00903348,0.00552385
0.11600000,0.00448622,0.01544237,0.00903348,0.00753807
0.11700000,0.00601215,0.01446577,0.01052889,0.00552385
0.11800000,0.00601215,0.01446577,0.00952177,0.00854518
0.11900000,0.00448622,0.01693777,0.00952177,0.00854518
0.12000000,0.00549333,0.01544237,0.00802637,0.00503555
0.12100000,0.00799585,0.02044740,0.01104770,0.00906400
0.12200000,0.00500504,0.01495407,0.00802637,0.00552385
0.12300000,0.00399792,0.01745659,0.00851466,0.00402844
0.12400000,0.00299081,0.01394696,0.00851466,0.00451674
0.12500000,0.00601215,0.01544237,0.00701926,0.00704978
0.12600000,0.00650044,0.01446577,0.00701926,0.00805689
0.12700000,0.00500504,0.01446577,0.00750755,0.00503555
0.12800000,0.00750755,0.01394696,0.00903348,0.00906400
0.12900000,0.00650044,0.01596118,0.00750755,0.00302133
0.13000000,0.00650044,0.01596118,0.00952177,0.00552385
0.13100000,0.00448622,0.01745659,0.00851466,0.00402844
0.13200000,0.00549333,0.04138310,0.01104770,0.00704978
0.13300000,0.01202429,0.01794488,0.01254311,0.01007111
0.13400000,0.01101718,0.01495407,0.01052889,0.00805689
0.13500000,0.00500504,0.01596118,0.01052889,0.01007111
0.13600000,0.00701926,0.01693777,0.00851466,0.00503555
0.13700000,0.00350963,0.01495407,0.00701926,0.00753807
0.13800000,0.00399792,0.01446577,0.00701926,0.00604266
0.13900000,0.00399792,0.21149327,0.20389416,0.00805689
0.14000000,0.00650044,0.26190985,0.24857326,0.00451674
0.14100000,0.02356029,0.21399579,0.20035401,0.00250252
0.14200000,0.02505570,0.04489273,0.03262429,0.00604266
0.14300000,0.00750755,0.01745659,0.00750755,0.00201422
0.14400000,0.00549333,0.00747703,0.00851466,0.00503555
0.14500000,0.00350963,0.00897244,0.01004059,0.00805689
0.14600000,0.00549333,0.00845363,0.00952177,0.00906400
0.14700000,0.00601215,0.00994903,0.00701926,0.00704978
0.14800000,0.00851466,0.00897244,0.01052889,0.00704978
0.14900000,0.00549333,0.00546281,0.00701926,0.00451674
0.15000000,0.00350963,0.00497452,0.00750755,0.00402844
0.15100000,0.00399792,0.00497452,0.00552385,0.00604266
0.15200000,0.00549333,0.00598163,0.00650044,0.00503555
0.15300000,0.00448622,0.00796533,0.00701926,0.00854518
0.15400000,0.00549333,0.00695822,0.00802637,0.00503555
0.15500000,0.00448622,0.00695822,0.00701926,0.00753807
0.15600000,0.00448622,0.00845363,0.01004059,0.00503555
0.15700000,0.00399792,0.00448622,0.00750755,0.07806635
0.15800000,0.01202429,0.01992859,0.01254311,0.00604266
0.15900000,0.00299081,0.00448622,0.00802637,0.00753807
0.16000000,0.00500504,0.00796533,0.00701926,0.00604266
0.16100000,0.00851466,0.00994903,0.01202429,0.01107822
0.16200000,0.00549333,0.00646992,0.00701926,0.00653096
0.16300000,0.00601215,0.00396741,0.00750755,0.02163762
0.16400000,0.00448622,0.00448622,0.00750755,0.00451674
0.16500000,0.00399792,0.00695822,0.00601215,0.00753807
0.16600000,0.00399792,0.00546281,0.00802637,0.00704978
0.16700000,0.00701926,0.00546281,0.00750755,0.00604266
0.16800000,0.00448622,0.00448622,0.00701926,0.00704978
0.16900000,0.00799585,0.00695822,0.00701926,0.00653096
0.17000000,0.00650044,0.00347911,0.00903348,0.00552385
0.17100000,0.00650044,0.00546281,0.00903348,0.00604266
0.17200000,0.00650044,0.01095614,0.00650044,0.00503555
0.17300000,0.00500504,0.00946074,0.00650044,0.00552385
0.17400000,0.00851466,0.00695822,0.00650044,0.00704978
0.17500000,0.00399792,0.00598163,0.00750755,0.00503555
0.17600000,0.00399792,0.00497452,0.00701926,0.00653096
0.17700000,0.00601215,0.00546281,0.00601215,0.00552385
0.17800000,0.00549333,0.01297037,0.00750755,0.01208533
0.17900000,0.00399792,0.00546281,0.00601215,0.00805689
0.18000000,0.00601215,0.00497452,0.01004059,0.00753807
0.18100000,0.00448622,0.00695822,0.00802637,0.00604266
0.18200000,0.00500504,0.00497452,0.00750755,0.00451674
0.18300000,0.00650044,0.00598163,0.00601215,0.00704978
0.18400000,0.00399792,0.00497452,0.00750755,0.00653096
0.18500000,0.00448622,0.00448622,0.00601215,0.00604266
0.18600000,0.00650044,0.00796533,0.00802637,0.00503555
0.18700000,0.00500504,0.00546281,0.00750755,0.00451674
0.18800000,0.00500504,0.00946074,0.00750755,0.00402844
0.18900000,0.00350963,0.00695822,0.00701926,0.00753807
0.19000000,0.00448622,0.00695822,0.00552385,0.01208533
0.19100000,0.00650044,0.00497452,0.00701926,0.00451674
0.19200000,0.00500504,0.00747703,0.00500504,0.00302133
0.19300000,0.00650044,0.00598163,0.00552385,0.00451674
0.19400000,0.24469741,0.01245155,0.00802637,0.19138157
0.19500000,0.28830836,0.00695822,0.00750755,0.22058779
0.19600000,0.24768822,0.00347911,0.00750755,0.18936735
0.19700000,0.07419050,0.00546281,0.00851466,0.05941954
0.19800000,0.00448622,0.00448622,0.00750755,0.00604266
0.19900000,0.00350963,0.00646992,0.00750755,0.00653096
0.20000000,0.00448622,0.00598163,0.00650044,0.00704978
0.20100000,0.04211554,0.00897244,0.00903348,0.00552385
0.20200000,0.04211554,0.00448622,0.01202429,0.00552385
0.20300000,0.01803644,0.00598163,0.00701926,0.00451674
0.20400000,0.01001007,0.00497452,0.01153600,0.00552385
0.20500000,0.00399792,0.01992859,0.00851466,0.01309244
0.20600000,0.00299081,0.00796533,0.00851466,0.00503555
0.20700000,0.00650044,0.00497452,0.00500504,0.00302133
0.20800000,0.00448622,0.00598163,0.00750755,0.00503555
0.20900000,0.00399792,0.00396741,0.00802637,0.00503555
0.21000000,0.00500504,0.00747703,0.00701926,0.00402844
0.21100000,0.00350963,0.00396741,0.00650044,0.00906400
0.21200000,0.00500504,0.02093570,0.00650044,0.00753807
0.21300000,0.00549333,0.00546281,0.00750755,0.00402844
0.21400000,0.00851466,0.00695822,0.00802637,0.00854518
0.21500000,0.00399792,0.00796533,0.00903348,0.00704978
0.21600000,0.00399792,0.00695822,0.00701926,0.00552385
0.21700000,0.00350963,0.00347911,0.00851466,0.00653096
0.21800000,0.00500504,0.03491317,0.00601215,0.01760918
0.21900000,0.01052889,0.00897244,0.01104770,0.00604266
0.22000000,0.00500504,0.00396741,0.00802637,0.00503555
0.22100000,0.00399792,0.00646992,0.00851466,0.00704978
0.22200000,0.00500504,0.00747703,0.01004059,0.00805689
0.22300000,0.00350963,0.00546281,0.00601215,0.00451674
0.22400000,0.00549333,0.00448622,0.01052889,0.00503555
0.22500000,0.00500504,0.00448622,0.00650044,0.00552385
0.22600000,0.00799585,0.00994903,0.00650044,0.00552385
0.22700000,0.00448622,0.00747703,0.01104770,0.00451674
0.22800000,0.01251259,0.00448622,0.01153600,0.00604266
0.22900000,0.05313272,0.05236976,0.05523850,0.04733421
0.23000000,0.00500504,0.00497452,0.00701926,0.00503555
0.23100000,0.02203436,0.01495407,0.01806696,0.00653096
0.23200000,0.00500504,0.00796533,0.00701926,0.00503555
0.23300000,0.00500504,0.00396741,0.00650044,0.00503555
0.23400000,0.00601215,0.00448622,0.00750755,0.00350963
0.23500000,0.00500504,0.00546281,0.00650044,0.00402844
0.23600000,0.00601215,0.00598163,0.00851466,0.00250252
0.23700000,0.00399792,0.00546281,0.00802637,0.00704978
0.23800000,0.00448622,0.00598163,0.00802637,0.00552385
0.23900000,0.00500504,0.00994903,0.00851466,0.00906400
0.24000000,0.00549333,0.00448622,0.00650044,0.00402844
0.24100000,0.00549333,0.00546281,0.00701926,0.00552385
0.24200000,0.00549333,0.00497452,0.00650044,0.00552385
0.24300000,0.00399792,0.00448622,0.00601215,0.02264473
0.24400000,0.00299081,0.00448622,0.00750755,0.00552385
0.24500000,0.00500504,0.00646992,0.00851466,0.00503555
0.24600000,0.01351970,0.01843318,0.01605274,0.01257363
0.24700000,0.00799585,0.26789148,0.23804437,0.00402844
0.24800000,0.02154607,0.29331339,0.25110630,0.01208533
0.24900000,0.02706992,0.20203253,0.16873684,0.00653096
0.25000000,0.02755821,0.03140355,0.00851466,0.00402844
0.25100000,0.00701926,0.00497452,0.00701926,0.00552385
0.25200000,0.00500504,0.00598163,0.00601215,0.00503555
0.25300000,0.00350963,0.01644948,0.00851466,0.00604266
0.25400000,0.00500504,0.01895199,0.00851466,0.00604266
0.25500000,0.00448622,0.01596118,0.00701926,0.00402844
0.25600000,0.00500504,0.01693777,0.00851466,0.00604266
0.25700000,0.00299081,0.01495407,0.01004059,0.00451674
0.25800000,0.00500504,0.01596118,0.00701926,0.00503555
0.25900000,0.00399792,0.01446577,0.00750755,0.00503555
0.26000000,0.00500504,0.01596118,0.00750755,0.00604266
0.26100000,0.00448622,0.01596118,0.00802637,0.01007111
0.26200000,0.00601215,0.01544237,0.00952177,0.00604266
0.26300000,0.00500504,0.01895199,0.01104770,0.00854518
0.26400000,0.01001007,0.01596118,0.00802637,0.01458785
0.26500000,0.00549333,0.01843318,0.00903348,0.00704978
0.26600000,0.00799585,0.01596118,0.01004059,0.00704978
0.26700000,0.00601215,0.01843318,0.01104770,0.00552385
0.26800000,0.00448622,0.01495407,0.00802637,0.00704978
0.26900000,0.00549333,0.01495407,0.00952177,0.00451674
0.27000000,0.00399792,0.01495407,0.00802637,0.00503555
0.27100000,0.00601215,0.01544237,0.01052889,0.00503555
0.27200000,0.00549333,0.01693777,0.00750755,0.00604266
0.27300000,0.00799585,0.01644948,0.01303140,0.00955229
0.27400000,0.00448622,0.01596118,0.00851466,0.00604266
0.27500000,0.00399792,0.01745659,0.00851466,0.00503555
0.27600000,0.00601215,0.01644948,0.00802637,0.00704978
0.27700000,0.00299081,0.01446577,0.00802637,0.00753807
0.27800000,0.00299081,0.01394696,0.00750755,0.00604266
0.27900000,0.00500504,0.01446577,0.00903348,0.00653096
0.28000000,0.00601215,0.01693777,0.00952177,0.00805689
0.28100000,0.00448622,0.01446577,0.00802637,0.00503555
0.28200000,0.00549333,0.01644948,0.00903348,0.00552385
0.28300000,0.00601215,0.01544237,0.01153600,0.01760918
0.28400000,0.00448622,0.01495407,0.00851466,0.00503555
0.28500000,0.00500504,0.01495407,0.00952177,0.00552385
0.28600000,0.00650044,0.01394696,0.00952177,0.00402844
0.28700000,0.00448622,0.01446577,0.01004059,0.00503555
0.28800000,0.00549333,0.01745659,0.01153600,0.00854518
0.28900000,0.01001007,0.01693777,0.00802637,0.00906400
0.29000000,0.00549333,0.01596118,0.00802637,0.00503555
0.29100000,0.00399792,0.01895199,0.00903348,0.00451674
0.29200000,0.00601215,0.01596118,0.00903348,0.00552385
0.29300000,0.00448622,0.01745659,0.00601215,0.00451674
0.29400000,0.01150548,0.01745659,0.01202429,0.01358074
0.29500000,0.01702933,0.06085391,0.02508621,0.03372295
0.29600000,0.01553392,0.01843318,0.01907407,0.00552385
0.29700000,0.00399792,0.01446577,0.01104770,0.00604266
0.29800000,0.21460616,0.04388562,0.01153600,0.16620380
0.29900000,0.29282510,0.01245155,0.01202429,0.22763756
0.30000000,0.26676229,0.01745659,0.00903348,0.20700705
0.30100000,0.10577715,0.01596118,0.01052889,0.09317301
0.30200000,0.00549333,0.01495407,0.00802637,0.00653096
0.30300000,0.00601215,0.01394696,0.00750755,0.05990783
0.30400000,0.00350963,0.01644948,0.00851466,0.00100711
0.30500000,0.04058962,0.01596118,0.00952177,0.00805689
0.30600000,0.04260384,0.01644948,0.00903348,0.00805689
0.30700000,0.02404859,0.02142399,0.00750755,0.00604266
0.30800000,0.00500504,0.01495407,0.00750755,0.00402844
0.30900000,0.00601215,0.01693777,0.00952177,0.00451674
0.31000000,0.03106784,0.01644948,0.02911466,0.01007111
0.31100000,0.00701926,0.01446577,0.00650044,0.00302133
0.31200000,0.01001007,0.01843318,0.00750755,0.00854518
0.31300000,0.01803644,0.09128086,0.02258370,0.16116825
0.31400000,0.00650044,0.01843318,0.00750755,0.00552385
0.31500000,0.00650044,0.01843318,0.00903348,0.00350963
0.31600000,0.00549333,0.01446577,0.00802637,0.00402844
0.31700000,0.00601215,0.01544237,0.01004059,0.00451674
0.31800000,0.00500504,0.01644948,0.00903348,0.00201422
0.31900000,0.00350963,0.01345866,0.00701926,0.00604266
0.32000000,0.00299081,0.01544237,0.00750755,0.00604266
0.32100000,0.00299081,0.01596118,0.00750755,0.00704978
0.32200000,0.00500504,0.01495407,0.00650044,0.00653096
0.32300000,0.00500504,0.01394696,0.00701926,0.00503555
0.32400000,0.00350963,0.01693777,0.00750755,0.00402844
0.32500000,0.00399792,0.01644948,0.00750755,0.00402844
0.32600000,0.00399792,0.01446577,0.00802637,0.00552385
0.32700000,0.00500504,0.01297037,0.00851466,0.00402844
0.32800000,0.00549333,0.01596118,0.00903348,0.00451674
0.32900000,0.00448622,0.01394696,0.00802637,0.00753807
0.33000000,0.00650044,0.01895199,0.01052889,0.00805689
0.33100000,0.00549333,0.01895199,0.01004059,0.00854518
0.33200000,0.00500504,0.01544237,0.00903348,0.00704978
0.33300000,0.00350963,0.01544237,0.00701926,0.00604266
0.33400000,0.00448622,0.01596118,0.00701926,0.00552385
0.33500000,0.00650044,0.01843318,0.00903348,0.00451674
0.33600000,0.00448622,0.01895199,0.00851466,0.00604266
0.33700000,0.00701926,0.02044740,0.01104770,0.01156652
0.33800000,0.00549333,0.01544237,0.00802637,0.00350963
0.33900000,0.00399792,0.01495407,0.01052889,0.00704978
0.34000000,0.00701926,0.01644948,0.01004059,0.00604266
0.34100000,0.00549333,0.01544237,0.00802637,0.00451674
0.34200000,0.00750755,0.01245155,0.00750755,0.00552385
0.34300000,0.00500504,0.01544237,0.00802637,0.00451674
0.34400000,0.00549333,0.01745659,0.01153600,0.00604266
0.34500000,0.00601215,0.05087436,0.00650044,0.00704978
0.34600000,0.00601215,0.01495407,0.00903348,0.00653096
0.34700000,0.00448622,0.04837184,0.04770043,0.01559496
0.34800000,0.00851466,0.26288644,0.24808496,0.00704978
0.34900000,0.00650044,0.26688437,0.24909207,0.02063051
0.35000000,0.02606281,0.15512558,0.13406781,0.00402844
0.35100000,0.02404859,0.00497452,0.01104770,0.00854518
0.35200000,0.00750755,0.00448622,0.00903348,0.00402844
0.35300000,0.00448622,0.00646992,0.00802637,0.01257363
0.35400000,0.00701926,0.00546281,0.01104770,0.00653096
0.35500000,0.00448622,0.00448622,0.00851466,0.00503555
0.35600000,0.01202429,0.01394696,0.01104770,0.00753807
0.35700000,0.00650044,0.01495407,0.00952177,0.00854518
0.35800000,0.00448622,0.00497452,0.00701926,0.00350963
0.35900000,0.00799585,0.00598163,0.00701926,0.00653096
0.36000000,0.00448622,0.00695822,0.00750755,0.02667318
0.36100000,0.00448622,0.00448622,0.00701926,0.00955229
0.36200000,0.00601215,0.00448622,0.00701926,0.00552385
0.36300000,0.00399792,0.00546281,0.00701926,0.00604266
0.36400000,0.01001007,0.01095614,0.01355022,0.01107822
0.36500000,0.00399792,0.00598163,0.00802637,0.00250252
0.36600000,0.00650044,0.00845363,0.00701926,0.00604266
0.36700000,0.00650044,0.00497452,0.00952177,0.00451674
0.36800000,0.00701926,0.01046785,0.01004059,0.00604266
0.36900000,0.00549333,0.00448622,0.00552385,0.00653096
0.37000000,0.00448622,0.02542192,0.00650044,0.00503555
0.37100000,0.00650044,0.00497452,0.00650044,0.00753807
0.37200000,0.00750755,0.00897244,0.01153600,0.01055940
0.37300000,0.00448622,0.00598163,0.00952177,0.00503555
0.37400000,0.02203436,0.00546281,0.01907407,0.00854518
0.37500000,0.00448622,0.00695822,0.00601215,0.00604266
0.37600000,0.00601215,0.00845363,0.00802637,0.00704978
0.37700000,0.00500504,0.00546281,0.00701926,0.00350963
0.37800000,0.01452681,0.00747703,0.02157659,0.04278695
0.37900000,0.00601215,0.00695822,0.00952177,0.00604266
0.38000000,0.00448622,0.01046785,0.00701926,0.00604266
0.38100000,0.00399792,0.03341777,0.00601215,0.00604266
0.38200000,0.00650044,0.00646992,0.01153600,0.00753807
0.38300000,0.00952177,0.00448622,0.00802637,0.01055940
0.38400000,0.00448622,0.00347911,0.00650044,0.00402844
0.38500000,0.01351970,0.00747703,0.01104770,0.01257363
0.38600000,0.00500504,0.00598163,0.00701926,0.00302133
0.38700000,0.00500504,0.00396741,0.00851466,0.00653096
0.38800000,0.00448622,0.00946074,0.00851466,0.00653096
0.38900000,0.00350963,0.00546281,0.00601215,0.00350963
0.39000000,0.00448622,0.00994903,0.00802637,0.00552385
0.39100000,0.00399792,0.00396741,0.00903348,0.00854518
0.39200000,0.00448622,0.00396741,0.00601215,0.00503555
0.39300000,0.00500504,0.00497452,0.00701926,0.01156652
0.39400000,0.00500504,0.00497452,0.00552385,0.00552385
0.39500000,0.02655110,0.00396741,0.00650044,0.02868740
0.39600000,0.26575518,0.01095614,0.01004059,0.20297861
0.39700000,0.28531755,0.00546281,0.00750755,0.22009949
0.39800000,0.22562334,0.01446577,0.00903348,0.17325358
0.39900000,0.04611347,0.00598163,0.00851466,0.03875851
0.40000000,0.00448622,0.00448622,0.00802637,0.00451674
0.40100000,0.00299081,0.00747703,0.00701926,0.00503555
0.40200000,0.02105777,0.00796533,0.00650044,0.00552385
0.40300000,0.04159673,0.00396741,0.00750755,0.00451674
0.40400000,0.04312265,0.00396741,0.00802637,0.00503555
0.40500000,0.01654103,0.00695822,0.00601215,0.00402844
0.40600000,0.00701926,0.00897244,0.00802637,0.00503555
0.40700000,0.01303140,0.05435347,0.01956236,0.02920621
0.40800000,0.00500504,0.00497452,0.00701926,0.00451674
0.40900000,0.00549333,0.00598163,0.00650044,0.00805689
0.41000000,0.00448622,0.00598163,0.00750755,0.00704978
0.41100000,0.00448622,0.00396741,0.00650044,0.00451674
0.41200000,0.00851466,0.00396741,0.00952177,0.00704978
0.41300000,0.00500504,0.00747703,0.00750755,0.00753807
0.41400000,0.00399792,0.00845363,0.00802637,0.00653096
0.41500000,0.01403851,0.01196326,0.01355022,0.02215644
0.41600000,0.00549333,0.00796533,0.00802637,0.00503555
0.41700000,0.00350963,0.00598163,0.00750755,0.00552385
0.41800000,0.00448622,0.00598163,0.00601215,0.00350963
0.41900000,0.00500504,0.01144444,0.01004059,0.00451674
0.42000000,0.00448622,0.00646992,0.00903348,0.00552385
0.42100000,0.00448622,0.00796533,0.00851466,0.00955229
0.42200000,0.00448622,0.00598163,0.00851466,0.00552385
0.42300000,0.00448622,0.00497452,0.00851466,0.00451674
0.42400000,0.00500504,0.00546281,0.00650044,0.00503555
0.42500000,0.00399792,0.00448622,0.00650044,0.00704978
0.42600000,0.00299081,0.00299081,0.00650044,0.00503555
0.42700000,0.00601215,0.00796533,0.00903348,0.00704978
0.42800000,0.00500504,0.00646992,0.00750755,0.00451674
0.42900000,0.00549333,0.00646992,0.00552385,0.00805689
0.43000000,0.00500504,0.00448622,0.00552385,0.00653096
0.43100000,0.00500504,0.00546281,0.00500504,0.00451674
0.43200000,0.00650044,0.00598163,0.00802637,0.00653096
0.43300000,0.00500504,0.00598163,0.00851466,0.00552385
0.43400000,0.00701926,0.00497452,0.01104770,0.02014222
0.43500000,0.00299081,0.00396741,0.00701926,0.00451674
0.43600000,0.00448622,0.00546281,0.00750755,0.00402844
0.43700000,0.00350963,0.00396741,0.00650044,0.00451674
0.43800000,0.00350963,0.01144444,0.01004059,0.00350963
0.43900000,0.00701926,0.00946074,0.00750755,0.00552385
0.44000000,0.00448622,0.00646992,0.00701926,0.00552385
0.44100000,0.00500504,0.00396741,0.00701926,0.00402844
0.44200000,0.01101718,0.08230842,0.07782220,0.00955229
0.44300000,0.00448622,0.27884762,0.24857326,0.01257363
0.44400000,0.01303140,0.28183844,0.24405652,0.00503555
0.44500000,0.02856532,0.14416944,0.11648915,0.00704978
0.44600000,0.01654103,0.00546281,0.00851466,0.00402844
0.44700000,0.00500504,0.00598163,0.00601215,0.00653096
0.44800000,0.00549333,0.01345866,0.00701926,0.00250252
0.44900000,0.00299081,0.01596118,0.00952177,0.01156652
0.45000000,0.00601215,0.01794488,0.00802637,0.00604266
0.45100000,0.00350963,0.01745659,0.00802637,0.00350963
0.45200000,0.00350963,0.01446577,0.00903348,0.00451674
0.45300000,0.00448622,0.01693777,0.00851466,0.00350963
0.45400000,0.00750755,0.01693777,0.00903348,0.00753807
0.45500000,0.00399792,0.01745659,0.00952177,0.03927732
0.45600000,0.00601215,0.01843318,0.01052889,0.00854518
0.45700000,0.00399792,0.01644948,0.00802637,0.00604266
0.45800000,0.00299081,0.01843318,0.01004059,0.00704978
0.45900000,0.00500504,0.01693777,0.01254311,0.00955229
0.46000000,0.00299081,0.01644948,0.00750755,0.00302133
0.46100000,0.00399792,0.01544237,0.00952177,0.00302133
0.46200000,0.00601215,0.01446577,0.00701926,0.00503555
0.46300000,0.00701926,0.01544237,0.00952177,0.00704978
